Id,SalePrice
2735,132987.2244112593
2736,135053.50125651207
2737,117471.25601534097
2738,134173.22126396623
2739,156090.97458434847
2740,133770.9278407962
2741,135414.97840438495
2742,147696.92428806826
2743,159977.71705499865
2744,159906.46631517474
2745,136877.9923659267
2746,136543.8670889991
2747,132058.41853204
2748,122012.71564367357
2749,128664.91102350185
2750,124544.0375903528
2751,131632.40220123818
2752,172373.2133175465
2753,149252.986477556
2754,213355.60419284835
2755,138966.17598089398
2756,98058.95876612744
2757,64250.49979217123
2758,91013.98019544811
2759,169279.57544932407
2760,121371.48741372659
2761,137156.57989358198
2762,142156.49186327212
2763,189244.61445459904
2764,144466.43134476093
2765,271885.3306451788
2766,108742.61718591614
2767,89492.22137095986
2768,124073.03519392322
2769,127009.34741804433
2770,137845.1228767522
2771,103634.86566049773
2772,113949.41809210152
2773,161177.9974224448
2774,142471.83987401106
2775,117887.15285229601
2776,135259.56368500614
2777,154009.82049275935
2778,101424.30592405987
2779,120488.67348084756
2780,95234.38957224559
2781,97084.68146840927
2782,96276.05255104108
2783,101492.50540389941
2784,120602.86236393648
2785,135912.403209946
2786,63936.182021374116
2787,121711.05110429827
2788,78296.58645211454
2789,173861.7196542713
2790,93884.5500710834
2791,109307.75341338672
2792,58573.599880443326
2793,122648.70875107977
2794,93538.98655140234
2795,122273.50421291491
2796,101659.31118357264
2797,216663.35786130576
2798,108574.03462500904
2799,107597.9941928233
2800,69364.826854828
2801,104335.02868313229
2802,117288.21299365342
2803,164175.94147078905
2804,116337.99000870597
2805,94689.79336751901
2806,86929.13006406727
2807,255284.2129697291
2808,142162.66479403
2809,129774.49817711211
2810,123649.78469629104
2811,157542.24382905912
2812,165177.49862678922
2813,153987.38811823496
2814,157053.69919227387
2815,92320.21624480812
2816,236567.3769822657
2817,161382.5151003698
2818,130306.86271055267
2819,165969.25075062152
2820,136764.7872313493
2821,97516.86056092198
2822,187526.14815538793
2823,367051.4520293421
2824,172200.86037458992
2825,143306.09306138338
2826,128108.91302787913
2827,136192.21434337506
2828,224368.6345668212
2829,222508.94407576355
2830,234859.3850380599
2831,167719.39558870305
2832,256545.37359361022
2833,287162.665766819
2834,216756.46438605056
2835,205679.95103687432
2836,185315.13000799483
2837,156060.87518465528
2838,150735.0500857359
2839,175030.74033518307
2840,208069.04185156059
2841,199269.4704521864
2842,226609.10585157835
2843,147571.76705452375
2844,179776.7541107051
2845,124603.32908977194
2846,204173.9132129969
2847,214925.00808845795
2848,215521.80031507718
2849,198478.33681632412
2850,272993.7868493482
2851,208438.60855742375
2852,236074.11582660562
2853,230623.29645101284
2854,133881.0111365769
2855,202973.72740375268
2856,202963.39559598654
2857,185473.28609602302
2858,206233.04849579636
2859,103615.64347600641
2860,139281.02491876835
2861,123354.71412732052
2862,182746.4567379943
2863,125278.35281313599
2864,264251.32972356275
2865,139240.0140473221
2866,140657.28275416643
2867,98473.91308618653
2868,97603.15354377843
2869,100031.760068268
2870,120203.79239234987
2871,81430.65785763366
2872,60059.243095042366
2873,93055.68147127227
2874,143634.90211971672
2875,116238.09372121043
2876,154160.8974663316
2877,151778.20677383803
2878,166251.8238134399
2879,138766.3086677934
2880,105970.64796416213
2881,144692.9690147103
2882,182935.54571649656
2883,198334.95002698235
2884,197094.28774908482
2885,183300.35855873246
2886,236462.0966375185
2887,99968.01639454781
2888,141689.08283986157
2889,58330.16603262248
2890,82382.32976888426
2891,138501.26211545785
2892,35269.672025662214
2893,62858.9647879876
2894,41360.75955205012
2895,339462.72722877667
2896,278454.4098467744
2897,198106.89706359262
2898,146118.36968939786
2899,193283.99618185186
2900,152876.65199332038
2901,212247.49657060456
2902,166682.91355559192
2903,314495.22104865895
2904,351739.0502735037
2905,74792.4540816911
2906,190020.51091431442
2907,101169.53647696448
2908,122851.7897276172
2909,149775.26275957213
2910,75125.66170149468
2911,83687.93193639841
2912,145554.25475294318
2913,78238.85102607572
2914,77539.8815392769
2915,84896.08766355638
2916,81685.14573148206
2917,165529.06735386042
2918,116328.27958163327
2919,226710.89530100764
